Date,Tweet,User Handle,In Reply To,Follower,Following,Listed,Retweet
1/30/2016 23:25,RT @mmc67: #Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/ST1HHdCkPs https://t.co/GVFuD0TEaJ,MomOf3Shinies,,777,1721,105,1
1/30/2016 23:25,"RT zennie62 ""Peaceful Mario Woods Protest at Super Bowl City #SB50 for Super Bowl 50 https://t.co/SlbLyrctb6""",HoustonSocialMe,,215,74,326,0
1/30/2016 23:25,"RT @josephperson: Could a #SB50 win end up being the last rodeo for several of Panthers' 30something players?
https://t.co/Lc2n1Zpxyd https‰Û_",Universal1Mind,,942,811,72,6
1/30/2016 23:25,RT @juliacarriew: #JusticeForMarioWoods #SB50 protest on Powell street https://t.co/pdOl8JWLNv,FrankBJames,,395,689,6,30
1/30/2016 23:25,"RT @Bey_Legion: ""Last night at SuperBowl rehearsal. Auntie Bey goes off!""

#SB50 https://t.co/wV1wbgWfKB https://t.co/dWH4oYxTYo",Donuts_whore,,125,61,4,278
1/30/2016 23:25,"RT @Bey_Legion: ""Last night at SuperBowl rehearsal. Auntie Bey goes off!""

#SB50 https://t.co/wV1wbgWfKB https://t.co/dWH4oYxTYo",rihmindofmine,,372,394,1,278
1/30/2016 23:25,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",JohnEHooper,,262,538,9,17
1/30/2016 23:25,Follow and #Scoobeez to find out if you won! #SuperBowl #SB50 _Ùèö_Ùêù https://t.co/u1lCmWlHwT,TheScoobeez,,335,213,3,0
1/30/2016 23:25,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",FinsPls,,1684,512,29,17
1/30/2016 23:25,"RT @Panthers: One last practice in Charlotte åÈ https://t.co/VaWBqHmxz5

#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Rowe14Nicholas,,4,26,0,463
1/30/2016 23:25,"RT @LawCLT: THIS. IS. HAPPENING. Ticket is in hand, flight booked. @panthers @CarolinaHuddle #superbowl50 #keeppounding https://t.co/qZNooC‰Û_",bailshark7,,159,1173,1,5
1/30/2016 23:25,Reunited w/ my girls! #SB50 #SuperBowlCity #BTC #SF _Ùèö_ÙçÈ_ÙÔø @ Super Bowl 50 https://t.co/pmGzp3Ag95,Ashnicole1111,,651,1129,15,0
1/30/2016 23:25,#SB50 is way over hyped IMO.,CBJFan71_72_24,,1337,1922,43,0
1/30/2016 23:25,RT @Influenster: #SB50 is coming up QUICK. Get ideas for EPIC snacks here: https://t.co/1pH9nogh5M https://t.co/zhhQbW5GgI,bettshan,,369,2099,6,8
1/30/2016 23:25,"RT @SportsTaxMan: #Broncos vs #Panthers #SB50

$102K for each player on winners

$51K for each player on losers P.Manning can get $2m with ‰Û_",chgarrett,,179,299,1,9
1/30/2016 23:25,RT @Panthers: Soon. #SB50 #KeepPounding https://t.co/dYK0XMA8Bg,stephstoker71,,12,39,0,1241
1/30/2016 23:25,@OfficialNFLShop Why do the men white SB50 broncos jersey not have the blue stripes on the side like all others? :( https://t.co/wLzJCEPKIH,omerigic,OfficialNFLShop,0,0,0,0
1/30/2016 23:25,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",JPEEZLE,,255,355,1,834
1/30/2016 23:25,#sb50 gear for 100 year old #ferry building @ San Francisco Ferry Building https://t.co/QPwVDfHyZR,wiyum,,368,873,8,0
1/30/2016 23:25,RT @KTVU: Security is very tight here at #SuperBowlCity #SB50 https://t.co/vMNxnP0kCi,ajcraft,,762,1973,20,63
1/30/2016 23:25,RT @ekai: Welcome to the #sb50 militarized zone. https://t.co/bhEmyUwyH7,SomaFmRusty,,4361,192,215,46
1/30/2016 23:25,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",D6NatioN,,2210,37,89,834
1/30/2016 23:25,RT @katieperalta: Panthers' Tillman is rehabbing well and raffling off #SB50 tix this week @peanuttillman https://t.co/ETDBGIl6LL https://t‰Û_,spiceadams,,44048,2161,660,16
1/30/2016 23:25,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/DKEB6aqvH7 https://t.co/auRtix3Abb,CuloDeYoutubers,,22,59,0,0
1/30/2016 23:25,RT @katieperalta: Panthers' Tillman is rehabbing well and raffling off #SB50 tix this week @peanuttillman https://t.co/ETDBGIl6LL https://t‰Û_,senor_alejandro,,452,5003,19,16
1/30/2016 23:25,Welcome to San Francisco! How to Survive Super Bowl 50. #SB50 https://t.co/HjUy6gouOv https://t.co/rzaW9hEgIJ,WhereSF,,13682,10756,505,3
1/30/2016 23:25,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/bWiakCxbki https://t.co/hwewfcQglD,ibeme1970,,161,1764,33,0
1/30/2016 23:25,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/n4Cew9H78R https://t.co/Oh6SRLPgT8,Kimberley02,,392,2018,19,0
1/30/2016 23:25,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/qNYc34QVVi https://t.co/hBkAKSPR8Z,pirtchsgirl,,13,89,2,0
1/30/2016 23:25,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/mcjtDNDoMv https://t.co/GE7RPJACJI,Cathy2e,,182,598,31,0
1/30/2016 23:25,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/A4qqONpDA6 https://t.co/0mhvbLyQ47,Hivy77,,2,8,0,0
1/30/2016 23:25,#SB50 is coming up QUICK. Get ideas for EPIC snacks here: https://t.co/1pH9nogh5M https://t.co/zhhQbW5GgI,Influenster,,168143,663,753,8
1/30/2016 23:25,Afternoon briefing at the San Francisco Joint Info Center JIC #SB50 #sf_emergency #sfpd https://t.co/rMIHYGEXPa,SFPDSB50,,161,7,7,3
1/30/2016 23:25,"RT @philmilani: Final message delivered to #Broncos before departing for #SB50

WATCH: https://t.co/9Yq0mHE8eb https://t.co/0oCMMaM0LJ",theller87,,19,127,0,7
1/30/2016 23:25,RT @Sportsmanias: Get the Cam Dab emoji before #SuperBowl50 for FREE here: https://t.co/ucE9TLtQKK https://t.co/4CiphTZbOf,LarryStogsdill,,194,645,0,86
1/30/2016 23:25,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/ffE2eguNOT https://t.co/idOtIJGZTi,ArroyoPharm,,2,9,0,0
1/30/2016 23:25,RT @KTVU: Security is very tight here at #SuperBowlCity #SB50 https://t.co/vMNxnP0kCi,MrGoldPackXL,,1678,606,80,63
1/30/2016 23:25,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/JT0aKF6Lyz https://t.co/9178IniJzu,wolfrunner12,,110,454,4,0
1/30/2016 23:25,RT @LevisStadium: Here's everything you need to know for #SB50: https://t.co/bbcqnZpoMa https://t.co/Qx1jm5j7qa,Alangamino498,,80,2100,101,34
1/30/2016 23:24,RT @Harp41: We are who we are ... #KeepPounding #sb50 https://t.co/4zo60Y9tVS,_ar1el_,,59,195,0,652
1/30/2016 23:24,I got my $$$ on young Killa Cam Newton! I'm placing all bets for #SB50 _ÙÕ»_Ùè_,KingBenji_,,1429,815,11,0
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/cdg6jgBFqv https://t.co/idkrSCX5yK,marybella332,,234,719,5,0
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/ql75S9rGC9 https://t.co/BCDf8nvTuX,trishcruse,,53,53,0,0
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/EEMEUCF1M5 https://t.co/gaNDLecc0Q,PennieP22,,38,248,1,0
1/30/2016 23:24,RT @denbizjournal: DBJ Trenders: Top 7 stories of the week! #4: Denver vs. Charlotte: How #SB50 cities match up https://t.co/qjZebb1R2C htt‰Û_,CamdenFlatirons,,512,732,8,3
1/30/2016 23:24,Uh no...looks like dude got busted for trying to sell counterfeit gear. #SB50 #RoadToVictory @TWCNewsCLT https://t.co/jqzZKmk7ux,CWatkinsTV,,3382,2795,83,1
1/30/2016 23:24,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",doitfor_2,,239,231,2,834
1/30/2016 23:24,RT @LevisStadium: _ÙÔÅ spy a @CBS stage set. #SB50 https://t.co/txc5zAQVlL,Alangamino498,,80,2100,101,28
1/30/2016 23:24,RT @LevisStadium: Did you know? #SB50 https://t.co/9VZkGSwQ9P,Alangamino498,,80,2100,101,22
1/30/2016 23:24,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",dylan_trower5,,573,251,0,17
1/30/2016 23:24,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",samus_xoxo,,342,447,2,834
1/30/2016 23:24,"RT @CarPanthersNews: Touchdown catches this postseason:
Luke Kuechly: 2
Demaryius Thomas: 0

#SB50 #KeepPounding https://t.co/9D0z1nVh7e",BobbyLSomers,,45,103,0,216
1/30/2016 23:24,"RT @Beygency: Eight Days!!!
Beyonce is back
#SB50 https://t.co/4pUPFnpwdl",damienmiles1995,,152,129,8,168
1/30/2016 23:24,Just a few devices on charge. #SB50 https://t.co/ujPIg1tY3i,benhunted,,2320,1146,162,0
1/30/2016 23:24,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Zag1Alexandreah,,92,92,0,834
1/30/2016 23:24,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",rhatch98,,206,210,0,834
1/30/2016 23:24,RT @ShannonSharpe: These 2 have been going at it all morning @buildabear @Broncos on top every time _Ù÷â_Ù÷â #BroncosvsPanthers @superbowl50 http‰Û_,HectorC99615681,,21,33,2,192
1/30/2016 23:24,"""@NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/5fmtVL4vNB""",rrojasrdz,,75,196,0,0
1/30/2016 23:24,"RT @Panthers: Packing our bags for #SB50 _ÙÒá åÈ https://t.co/rk4W8WXE3K

Join us in Santa Clara! åÈ https://t.co/AUTMfb6y69 https://t.co/8PYojj‰Û_",BobbyLSomers,,45,103,0,298
1/30/2016 23:24,RT @LevisStadium: Now it's time for a little @Broncos orange. #SB50 https://t.co/zc3Unp2xpB,Alangamino498,,80,2100,101,39
1/30/2016 23:24,RT @KTVU: Security is very tight here at #SuperBowlCity #SB50 https://t.co/vMNxnP0kCi,1MalikJohnson,,353,228,2,63
1/30/2016 23:24,RT @LeoBurnett: Let‰Ûªs be real. The #AdBowl is the best part of the @NFL Super Bowl. Check out our contenders: https://t.co/4FQymryYac _Ùèö,colekc,,740,899,81,6
1/30/2016 23:24,RT @Bose: Last day in the @Panthers locker room. Last travel playlist. Next stop #SB50 #KeepPounding https://t.co/9fFZoDXFLU https://t.co/J‰Û_,_ar1el_,,59,195,0,139
1/30/2016 23:24,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",jls2818,,69,221,0,834
1/30/2016 23:24,RT @katieperalta: Panthers' Tillman is rehabbing well and raffling off #SB50 tix this week @peanuttillman https://t.co/ETDBGIl6LL https://t‰Û_,peanuttillman,,204271,895,1145,16
1/30/2016 23:24,"RT @LevisStadium: Need info about #SB50 events, gameday policies, or transportation?

Get everything here: https://t.co/bbcqnZpoMa https://‰Û_",Alangamino498,,80,2100,101,33
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/FjwncVGWIT https://t.co/td75tkX7bJ,sophiepecina,,0,12,0,0
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/VtLo9OEc72 https://t.co/D8Mz5XOq62,ReneeElbel,,53,361,4,0
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/0QRPDiw9GI https://t.co/7U5vKzPM3n,mgmbdf,,7,95,0,0
1/30/2016 23:24,"RT @twcsportsncsc: Want to host the ultimate Big Game party? Follow &amp; RT to enter!
#PanthersTWCSC #Entry #SB50 https://t.co/9inYX5djEX http‰Û_",Giorgio91372454,,323,221,7,148
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/XPi09evutW https://t.co/unhCKNLYhS,kalebsmom2010,,3,55,0,0
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/1THeV902C8 https://t.co/pvqWkWIvGh,whytesusan,,26,212,1,0
1/30/2016 23:24,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",chacewilkins_,,843,592,3,834
1/30/2016 23:24,Who are you rooting for in #SB50?,janet_celery,,172,171,0,0
1/30/2016 23:24,"RT @Panthers: Packing our bags for #SB50 _ÙÒá åÈ https://t.co/rk4W8WXE3K

Join us in Santa Clara! åÈ https://t.co/AUTMfb6y69 https://t.co/8PYojj‰Û_",_ar1el_,,59,195,0,298
1/30/2016 23:24,RT @LEVIS: Capture history. Our limited edition Super Bowl 50 gear is here. &gt; https://t.co/8oWWHIovim https://t.co/WgKHOnIA0X,superbowl50,,20823,271,185,29
1/30/2016 23:24,RT @sfmta_muni: Reminder: Super Bowl City open today until 2/7. Plan ahead for crowds &amp; restrictions: https://t.co/pyheL1e1Mh #SB50 https:/‰Û_,Archbrarian,,237,396,12,12
1/30/2016 23:24,"RT @Panthers: Packing our bags for #SB50 _ÙÒá åÈ https://t.co/rk4W8WXE3K

Join us in Santa Clara! åÈ https://t.co/AUTMfb6y69 https://t.co/8PYojj‰Û_",EmilyLaddin,,220,68,3,298
1/30/2016 23:24,Gilroy High School Marching Band #SuperBowlCity https://t.co/lm1mMf4Nhz,superbowl50,,20823,271,185,2
1/30/2016 23:24,RT @kdunn1111: @_redskinsfan @PierreGarcon @Harp41  @miketolbert35 @gregolsen88 @ThomasDavisSDTM @ @peanuttillman @LukeKuechly pls rt to he‰Û_,peanuttillman,,204271,895,1145,6
1/30/2016 23:24,"RT @deltorobar: GM #broncoscountry !!!! For those ""others"" teams fans (ahem,cheatriots)who like to jump on our mentions!!! GOBRONCOS https:‰Û_",alenatino,,356,377,7,2
1/30/2016 23:24,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/uPwEHomxjD https://t.co/U1JrG3CKVR,lakergranny,,27,164,1,0
1/30/2016 23:24,"RT @Bey_Legion: ""Last night at SuperBowl rehearsal. Auntie Bey goes off!""

#SB50 https://t.co/wV1wbgWfKB https://t.co/dWH4oYxTYo",september0481,,478,359,3,278
1/30/2016 23:24,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Mr_Bertolo,,29,65,0,834
1/30/2016 23:24,"RT @CarPanthersNews: The #Panthers have sacked their opponents 8 times this postseason while only giving up 2 sacks!

#KeepPounding #SB50 h‰Û_",djmack2k15,,544,756,23,69
1/30/2016 23:24,RT @waterworldco: Folks excited about #SuperBowl50!!! #GoBroncos https://t.co/ob6D28M6WF,thesmallmedium,,360,465,22,1
1/30/2016 23:23,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",kaylatgarcia,,236,195,1,834
1/30/2016 23:23,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Ms_Jackson1227,,314,364,4,834
1/30/2016 23:23,"RT @Panthers: One Focus. One Goal. Win. #SB50

_ÙÒá: https://t.co/TlLebFkghq https://t.co/ft1xAOKbqg",stephstoker71,,12,39,0,602
1/30/2016 23:23,RT @KTVU: Security is very tight here at #SuperBowlCity #SB50 https://t.co/vMNxnP0kCi,meowwcydnee,,1180,555,41,63
1/30/2016 23:23,RT @tarintowers: #JusticeForMarioWoods protestors have moved to the #sb50 sign #SuperBowlCity https://t.co/SKbGIMzUUu,PaperBagBiotch,,526,1858,60,11
1/30/2016 23:23,RT @KTVU: Security is very tight here at #SuperBowlCity #SB50 https://t.co/vMNxnP0kCi,TrapSheet,,502,439,6,63
1/30/2016 23:23,@Karinabonnefil @doritosdogs @superbowl50 Thank you for the reminder. The funniest video xoxo - GloZell,GloZell,Karinabonnefil,807384,22426,2000,1
1/30/2016 23:23,"RT @Panthers: Packing our bags for #SB50 _ÙÒá åÈ https://t.co/rk4W8WXE3K

Join us in Santa Clara! åÈ https://t.co/AUTMfb6y69 https://t.co/8PYojj‰Û_",stephstoker71,,12,39,0,298
1/30/2016 23:23,"RT @NFL: .@dallascowboys happy D-Ware reached #SB50

""1 of my favorite players who ever played here"" https://t.co/2Cv40iNBvv https://t.co/4‰Û_",_hiddenmahone,,199,175,4,323
1/30/2016 23:23,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",TopOddsBook,,39,211,0,834
1/30/2016 23:23,RT @tarintowers: #JusticeForMarioWoods protestors have moved to the #sb50 sign #SuperBowlCity https://t.co/SKbGIMzUUu,alyce,,1594,1352,162,11
1/30/2016 23:23,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Letter2Michael,,443,272,222,834
1/30/2016 23:23,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",_ar1el_,,59,195,0,834
1/30/2016 23:23,RT @CHP_GoldenGate: Public safety is Bay Area law enforcement's top priority for #SB50! View the PSA to learn more about staying safe! http‰Û_,1YCEU,,271,71,5,13
1/30/2016 23:23,RT @Alesso: Headlining @SuperCity50 with @Diplo next Saturday!! #SB50 https://t.co/cjXyk2T7fT,TicketGalaxy,,358,1418,4,113
1/30/2016 23:23,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/d4lsvsv8ke https://t.co/4VGLxGmyYl,ColburnDee,,437,1741,42,0
1/30/2016 23:23,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",migueljets97,,85,237,0,834
1/30/2016 23:23,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",aplynch223,,136,201,4,834
1/30/2016 23:23,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/UJoiaLOgHf https://t.co/4JSBicDxCP,lenore1114,,13,153,6,0
1/30/2016 23:23,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/jSwbkvITI5 https://t.co/OEukwEASMz,RobertSenn2,,8,145,1,0
1/30/2016 23:23,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",sadiethehound,,14,77,0,834
1/30/2016 23:23,RT @Karinabonnefil: .@GloZell Last weekend to vote for the .@doritosdogs commercial to win #CrashTheSuperBowl V O T E! https://t.co/X0B9b3c‰Û_,KatynOUATfan21,,402,2003,10,5
1/30/2016 23:23,https://t.co/0mFyrrn3L8 : Planning a Super Bowl party? We have the perfect cocktail! #SB50‰Û_ https://t.co/EM4auIhtOC https://t.co/FSXkALrcMV,MBchBlogDotCom,,997,1039,38,0
1/30/2016 23:23,RT @Karinabonnefil: .@GloZell Last weekend to vote for the .@doritosdogs commercial to win #CrashTheSuperBowl V O T E! https://t.co/X0B9b3c‰Û_,miss_mika_25,,603,212,28,5
1/30/2016 23:23,RT @Karinabonnefil: .@GloZell Last weekend to vote for the .@doritosdogs commercial to win #CrashTheSuperBowl V O T E! https://t.co/X0B9b3c‰Û_,ColleenftJoey,,1229,900,12,5
1/30/2016 23:23,What do the #Broncos need to do to win #SuperBowl50? https://t.co/RPC76VcGiV,MHManiac,,608,510,13,0
1/30/2016 23:23,#SuperBowl50 TIX _Ùèöhttps://t.co/iUDpquY75y _Ùèö- Denver #Broncos vs. Carolina #Panthers. #Tickets #Ticket #NFL‰Û_ https://t.co/bsnyJ5cztp,NFLPanthersMart,,22,38,13,1
1/30/2016 23:23,"RT @CarPanthersNews: The #Panthers have sacked their opponents 8 times this postseason while only giving up 2 sacks!

#KeepPounding #SB50 h‰Û_",Eyestellitall,,125,294,2,69
1/30/2016 23:23,@LukeKuechly Hope you have made space for a new ring! _Ù÷ä #SB50,iamcalmorrison,LukeKuechly,76,102,0,0
1/30/2016 23:23,RT @Karinabonnefil: .@GloZell Last weekend to vote for the .@doritosdogs commercial to win #CrashTheSuperBowl V O T E! https://t.co/X0B9b3c‰Û_,GloZell,,807384,22426,2000,5
1/30/2016 23:23,RT @JoeMontana: Toasting #SuperBowl50 with my favorite girl!! https://t.co/EKoyETbFCR,GrimaldoCordoba,,3835,2808,23,173
1/30/2016 23:22,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",CAHTheGreat,,153,236,11,17
1/30/2016 23:22,We're getting ready here in the Bay Area! #sb50 #levisstadium #nflalumni #norcalchapter‰Û_ https://t.co/nbME1KK6gJ,NFLAlumniNoCa,,11,125,1,0
1/30/2016 23:22,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",JaySmith_22_02,,224,279,0,17
1/30/2016 23:22,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/KOYR1FeAkZ https://t.co/KXYvsT8Qyu,pinkster46,,113,404,1,0
1/30/2016 23:22,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/ngPMiRwYgU https://t.co/tSR3ZkSKGu,pattygeorge2009,,294,1608,3,0
1/30/2016 23:22,RT @nbcbayarea: Super Bowl week starts today! Tag your #SB50 pics #nbcbayarea on Twitter &amp; Instagram. https://t.co/AFV1M8yVgu,junjun_taburnal,,58,266,1,10
1/30/2016 23:22,RT @KTVU: Security is very tight here at #SuperBowlCity #SB50 https://t.co/vMNxnP0kCi,deray,,291945,890,3857,63
1/30/2016 23:22,"RT @nflnetwork: He played in the @seniorbowl in '13.

Now @kk_mr93 is #SB50 bound. https://t.co/au7TdIYpTB",Jesus_maan,,141,317,4,41
1/30/2016 23:22,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Yeager47,,101,74,1,834
1/30/2016 23:22,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",ndmbm8,,15,229,0,834
1/30/2016 23:22,RT @RonnieLottHOF: I'll be signing autographs at the @NFL Experience driven by @Hyundai at noon PST tomorrow! #hyundaisuperbowl #SB50 https‰Û_,Letter2Michael,,443,272,222,7
1/30/2016 23:22,RT @Sportsmanias: Get the Cam Dab emoji before #SuperBowl50 for FREE here: https://t.co/ucE9TLtQKK https://t.co/4CiphTZbOf,ladygatos5,,426,293,4,86
1/30/2016 23:22,RT @koverdiek: @ESanders_10 made a snowman today in Utah of my favorite player #10 #broncos #SuperBowl50 https://t.co/AXHZXNU8qC,MeladiFaith15,,601,268,8,1
1/30/2016 23:22,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",prettyjoyful08,,1221,2045,29,17
1/30/2016 23:22,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",lukeevs8,,314,655,3,834
1/30/2016 23:22,RT @MikeShumann: Are you ready for some Super Bowl 50! The hype has officially begun at Super Bowl city. Enjoy ! #SB50 https://t.co/RdgIHeE‰Û_,emilio_villamor,,205,511,5,9
1/30/2016 23:22,RT @HannahStormESPN: Thanks to @broncos Coach Kubiak for a great #SB50 #FacetoFace interview! Look for it this week on @SportsCenter. https‰Û_,AMesa_777,,703,546,0,40
1/30/2016 23:22,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",alec_smithey,,589,1047,1,834
1/30/2016 23:22,RT @JoeMontana: Toasting #SuperBowl50 with my favorite girl!! https://t.co/EKoyETbFCR,gridiron49,,179,444,4,173
1/30/2016 23:22,"Don't get me wrong,bandwagon can be accepted in some situations.But supporting a team ONLY when they're winning is wrong #SB50 #KeepPounding",kuechly_fan1234,,279,36,1,0
1/30/2016 23:22,5 Family Friendly Things to do for Super Bowl 50  https://t.co/Ih1GS3J62m #sb50 #superbowl #sf,MamasGuide,,559,366,38,6
1/30/2016 23:22,"RT @scsb50: Planning on attending the game, this is where to get the best info for the stadium #SB50 #DENvsCAR  https://t.co/kxckZDReio",1YCEU,,271,71,5,6
1/30/2016 23:22,The clock is ticking: Carolina @Panthers versus Denver @Broncos @SuperBowl50 this Sunday https://t.co/eVrTLV1mCI via @YouTube,SuperBowlisLike,,36,190,1,1
1/30/2016 23:22,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/VceHvFnHYw https://t.co/PsNBVXm9gW,Maryjosey23,,253,1490,15,0
1/30/2016 23:22,GSColo: RT DenverNews4: Scoutleaderkim: girlscouts competition on! GSColo vs GSHNC. #Broncos #SB50 Broncos  https://t.co/tOjc2nv9E2,DenverNews4,,151,42,104,0
1/30/2016 23:22,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",J_Larimore19,,264,341,1,834
1/30/2016 23:22,"RT @tarintowers: Here it is: My first in a series on Super Bowl City for @VICESports #SB50 

https://t.co/qWXWraMduv",chi_corgi,,290,467,28,32
1/30/2016 23:22,"ExploreTheMill: .scott_fowler #Panthers are about to go global for Super Bowl 50 #Broncos #SB50 #KeepPounding 

https://t.co/Jmm7eS0oy7 vi‰Û_",DenverNews4,,151,42,104,0
1/30/2016 23:22,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/fCrEM8aLjG https://t.co/sMZA1AjMtP,kaylaclemons111,,47,434,3,0
1/30/2016 23:22,"RIchgard: RT danielboniface: Good news, #Broncos fans. Pretty sure this means Denver will win #SB50: ‰Û_ https://t.co/T6WfhnUrrf",DenverNews4,,151,42,104,0
1/30/2016 23:22,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/mb8QDUwmQw https://t.co/Z5SApyexnX,leonide25,,19,112,1,0
1/30/2016 23:22,"Qtalib100: RT danielboniface: Good news, #Broncos fans. Pretty sure this means Denver will win #SB50: ‰Û_ https://t.co/T6WfhnUrrf",DenverNews4,,151,42,104,0
1/30/2016 23:22,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",campbell_j74,,165,292,0,17
1/30/2016 23:22,"KennethWestSide: RT Broncos: Unlike in 2014, no #Broncos player will be left behind when we head off for #SB50 ‰Û_ https://t.co/u3HluE9bBp",DenverNews4,,151,42,104,0
1/30/2016 23:22,Rob_X_007: GayleKing Please help make my brothers dream come true&amp;help me send him 2 C the #broncos superbowl50  LevisStadium Oprah #Peyton‰Û_,DenverNews4,,151,42,104,0
1/30/2016 23:22,koverdiek: ESanders_10 made a snowman today in Utah of my favorite player #10 #broncos #SuperBowl50 https://t.co/jlRWzl3h2f,DenverNews4,,151,42,104,0
1/30/2016 23:22,RT @juliacarriew: #SuperBowl50 is a civic celebration https://t.co/WOlZrm73Jy,cassidymcjones,,12,106,1,91
